,text,grade,date
171,"FUYEZ ENI ILS SONT MALHONNETES ET QUAND UN SOUCI SURGIT IL BLOQUE VOTRE COMPTE GARDEZ BIEN VOS FACTURES POUR POUVOIR FAIRE DES RECLAMATIONS
ENI VOUS ETES UNE BANDE DE VOLEURS. CE MATIN JE ME REVEILLE PLUS D'ELECTRICITE JE VOUS RAPPELLE QUE JE SUIS HANDICAPEE J'AI DONC UN LIT MEDICALISE QUI FONCTIONNE VIA UNE TELECOMMANDE. MON AIDE SOIGNANTE VOUS APPELLE ET LA PLUSIEURS DISCOURS :
1/ FACTURE IMPAYEE FAUX
2/ COUPURE DEMANDEE PAR LE FOURNISSEUR
3/ VOUS ME RADIEZ DONC JE N'AI PLUS DU TOUT D'ELECTRICITE !
JE VOUS CERTIFIE QUE TOUTES MES FACTURES ENI ONT ETE PAYEES CELA SORT DE VOS SALES BOUCHES DESOLEE ET JE SAIS ENCORE CE QUE JE FAIS JE SUIS HANDICAPEE PHYSIQUE PAS MENTALE.
C'EST SCANDALEUX DE COUPER SANS PREVENIR PAR LETTRE RECOMMANDEE OU PAR MAIL CAR VOUS N'AVEZ PAS PRIS LA PEINE DE LE FAIRE ! COUPER L'ELECTRICITE A UNE PERSONNE DEPENDANTE ET LOURDEMENT HANDICAPEE RISQUE DE VOUS COUTER TRES CHER ET J'APPUIE SUR TRES CHER !
NON SEULEMENT VOUS VOLEZ LE TRAVAIL DES FRANCAIS CAR VOS PLATEFORMES SONT AU MAROC, ALGERIE, EGYPTE, TUNISIE ET AUTRES... VOUS NE VOULEZ PAS PERDRE VOTRE EMPLOI DESOLEE MAIS CELA VOUS PEND AU NEZ ! UN COURRIER VA PARTIR EN RECOMMANDE POUR LE GOUVERNEMENT ET JE SOUHAITE DE TOUT COEUR QUE L'ON FASSE DISPARAITRE TOUTES CES PLATEFORMES SITUEES DANS LES PAYS MAGREBINS. ENI MENTEUR ENI VOLEUR ENI POURRI !
Date de l'expérience: 06 septembre 2022",1,6 sept. 2022
172,"Pas besoin d'expliquer mon cas etant…
Pas besoin d'expliquer mon cas etant client chez eux.. cela a deja été fais par de nombreuses personnes. Ce sont des voleurs !!
Date de l'expérience: 30 septembre 2021",1,6 oct. 2021
173,"Ne pas aller chez Eni arnaques
Chers lecteurs, ça fait plus d'un an que je suis partie de chez eni, pour cause, plusieurs prélèvements par mois sans facturation, quand j'ai demandé ma résiliation, il me demandait encore 745 euros, j'ai fait réclamation au service clients qui m'a supprimé cette facturation et m'a dédommagé avec deux chèques, l'un de 75 euros et un autre de 51,45 euros.
Même après résiliation ils continuent toujours de me prélever des sommes sur plusieurs mois après, j'ai fait opposition sur mon compte, ils m'ont envoyé encore une somme à régler par l'huissier, je règle la somme encore une fois, croyant que cette fois ci c'est bien fini, mais non, ils ont prélevé cette semaine soit un an et demi après ma résiliation 56,99 euros alors que j'avais fait opposition, et le lendemain je reçois un appel d'un service de recouvrement me demandant de régler cette somme alors qu'ils se sont servi sans mon avis, je ne sais pas comment ça va finir, franchement j'en ai marre, ce sont des voleurs, croyant faire des économies, j'ai dépenser énormément chez eux.
Ne mettez jamais les pied chez Eni
Date de l'expérience: 10 octobre 2021",1,Actualisé le 11 oct. 2021
174,"Je déconseille ce fournisseur aucun…
Je déconseille ce fournisseur aucun service client,ils ne connaissent pas leurs process un coup ils vous disent que l'entretien de la chaudière est gratuite un autre jour ils vous disent que c'est payant. Je n'ai jamais eu une facture aussi élevé. Pour prise de rendez-vous le service client disent que c'est pas eux qui gèrent les réclamations ou les rendez-vous tout ce qui savent dire c'est que c'est pas le bon numéro ou le bon service leurs adresses emails est invalide on peut même pas les joindre par mail c'est une galère pour les contacter .Sur votre facture ils vous mettent une adresse email qui est invalide super le professionnalisme commencé a mettre vos données à jours pour vos clients. Aujourd'hui j'ai changé de fournisseur j'ai pas supporter ce fournisseur les tarifs élevés. Un 17 degré chez eni n'a rien avoir avec un 17 degré chez le nouveau fournisseur que j'ai actuellement j'ai sentie la différence sur le gaz ils m'ont volé ils volent les consommateurs. C'est pas très net tout ça facture élevé +moins de chaleur en débit c'est très bizarre...affaire à suivre en tout cas c'est pas gentil de volé vos clients.
Date de l'expérience: 05 janvier 2022",1,Actualisé le 12 janv. 2022
175,"Bandits de grands chemins
1000 euro de facture de gaz 500% au dessus de mon contrat sanns explications, ils m'equivent dès que j'appelle
Date de l'expérience: 17 novembre 2021",1,17 nov. 2021
176,"ces ont des escrocs il ne vous…
ces ont des escrocs il ne vous rembourse pas le trop perçu, le service client est nul et rarement joignables.
Date de l'expérience: 21 octobre 2021",1,21 oct. 2021
177,"Nous sommes bien sur une entreprise…
Nous sommes bien sur une entreprise mafieuse a grande echelle, attention !!
Date de l'expérience: 14 octobre 2022",1,14 oct. 2022
178,"un scandale
Je suis outrée par Eni dont les pratiques relèvent du harcèlement ! Ma situation est kafkaienne, c’est incompréhensible et impossible à régler ! On me reproche de ne pas avoir payé une facture alors que je suis en prélèvement automatique et que je n’ai aucune facture à régler sur mon compte en ligne. D’après eux, j’aurais envoyé un chèque énergie périmé pour régler une facture, or je n’ai jamais été éligible au chèque énergie ! Depuis août 2021, la situation traine : service client par message qui ne répond pas, service client telephonique qui renvoie la balle au service contentieux/qualité/client/ facture (la nouveauté des derniers échanges téléphoniques…) etc sans que quiconque ne puisse régler ce problème. J’ai même envoyé, en désespoir de cause, une lettre recommandée avec accusé de réception mi-décembre, à laquelle je n’ai eu aucune réponse… mais le harcèlement continue. Pourtant ils admettent que le pb vient d’eux. En attendant, je reçois mails, sms m’intimant de régler cette soit disant facture ! Et la société france contentieux qui aurait été mandatée par eni pour que je paye : à coups d’appels, mails, sms : c’est à devenir fou ! Je ne comprends pas qu’une telle situation soit possible de nos jours, c’est une honte…
Date de l'expérience: 10 janvier 2022",1,Actualisé le 10 janv. 2022
179,"Nuls
Nuls, incompétents, service client catastrophique, factures pas claires, perte de temps, à fuir
Date de l'expérience: 29 décembre 2021",1,29 déc. 2021
180,"Eni bande d’incapables
Bonjour voilà en étant facturées bi mensuellement ou mensuellement , apparemment ils ont eu un blocage de factures , même pas un mail pour nous prévenir , un sms , un appel , un courrier recommandé et quand je suis àller à la boîte aux lettres je reçoit 6 factures d’un coup , qui fait un total de 1450 euros , on les appelle mon assistante sociale les appelle lui donne des fausses adresses mail des numéros qui sont inoccupée depuis 2013 , bref un service client tout pourri et une fois qui nous disent qu’il vont nous passer le service concerner des que ça commence à parler ça raccroche . Bref nous envoie un mail un rappel avant coupure que l’on doit payer sous 5 jours , 1400 euros d’un coup , nous allons saisir le médiateur de l’énergie , pour pouvoir faire fermer leur société d’incapable demaîn je l’es rappelle , mais ça ne servira a pas grand chose nous ont déjà couper le gaz donc maintenant nous couper l’électricité , en sachant que le mail précise que l’on doit 1450 euro pour l’électricité lorsque c’est ce qu’il demande pour le gaz donc déjà vice de procédure mail frauduleux de leur part je vais lancer une pétition j’espère avoir plein de signature ✍️, je vous laisse mon Facebook philippe coffinet photo de profil gars avec un bonnnet et ma femme en pantalon militaire , bon courage à tous en cette sombre période ajouter moi si vous le voulez je vais créer une pétition en ligne. Cordialement eni au passage , vous êtes vraiment pas douer . Cordialement
Date de l'expérience: 21 septembre 2022",1,22 sept. 2022
181,"Probleme de trésorerie / Absurdité
Bj, ça fait plus d 'un an que je ne suis plus chez ENI, et je subi un harcelement de mise en demeure et plus. L 'histoire initiale est la suivante, je paye ma facture apres la réevaluation annuelle avec un cheque energie + un cheque perso...en fait ils n ont pas utilisé mon paiement pour payer la dite facture, ils m' ont mis en demeure et échelonné ce crédit sur les mois suivants !!! absurde, comme tresorerie, si j ai utilisé le cheque energie, c etait pour payer une grosse facture hivernale. Et tiré du chapeau, 173 EUROS à la sortie (suite a cette erreur de tresorerie à ce jour tjs pas reconnue, j ai resilié immédiatement...oui comment rester si quand on paye une facture ..elle est utilisé pour autre chose).. ma facture de cloture est en ma faveur de 52 euros. ENI a un gros probleme de tresorerie, ils ne savent pas compter ...de plus apres cette boulette historique, je les appelle pour leur dire que le paiement a ete effectué...l'interlocutrice me donne les coordonnées de mon cheque perso pour le cheque energie !! chelou, ils ont mon numero de cheque mais ne l on jamais reçu..joint ensemble evidemment... Eni c est des emmerdes assurés sur votre tresorerie...d'ou quand on paye une facture, elle sert a l echelonnement des prochaines factures ? UFC que choisir m'aide dans les démarches mais un an plus tard tjs le meme harcelement...pire experience elec ...vous etes avertis
Date de l'expérience: 07 juin 2022",1,7 juin 2022
182,"Je mettrais même pas une étoile
Bonjour,
à lire attentivement pour les adhérents ou bien aux futurs.
je souhaite vous faire part de mon expérience au-delà de la déception.
je suis resté chez eux
mois, avant d'apprendre qu'il vous facture des choses inutile, c'est pas grand-chose quelques euros mais sur des millions de personnes cela change tout.
j'ai clôturé mon contrat et au retour j'ai eu une facture importante car ils ont oublié de me rédiger cette facture qui devait être établie chaque mois.
En retour, j'appelle le service clients et je fais un mail au service réclamation, disant que je n'étais pas d'accord pour cette facture et que je demande un geste commerciale et une facilité de paiement. Car ils ont pas tenue les engagements que nous avons conclu.
J'ai eu une personne du service satisfaction, une conversation qui était loin de satisfaire ou bien de trouver une solution. Cette personne écoutait pas, répondait juste, aucune reconnaissance, presque irrespectueuse, contrant mes dires. je lui dis que je vais laisser un commentaire, j'ai été impressionné par sa réponse ""il a rigolé et me dit que je ne serais pas le premier, n'y le dernier"". Je n'appelle pas ça du professionnalisme.
je vais arrêté là, car je pourrais encore développer.
en conclusion, je ne conseille à personne d'aller chez eux ou voir de changer.

cordialement
Date de l'expérience: 24 décembre 2021",1,29 déc. 2021
183,"Service contentieux injoignale service…
Service contentieux injoignale service client incompétent
SELECTRA m'a sauvé merci à eux
Date de l'expérience: 21 octobre 2021",1,21 oct. 2021
184,"Impossible d'écrire un avis client sur…
Impossible d'écrire un avis client sur le site d'ENI directement...du coup, je passe par ici. Je n'aurai pas la réponse de ENI mais tant pis. J'informe quand même de futurs consommateurs éventuels.
J'ai résilié mon contrat ENI le 15 novembre 2021 suite à un déménagement. A ma grande surprise la facture de clôture était en ma faveur. Mais aujourd'hui, le 24 février, je n'ai toujours pas reçu mon remboursement. J'ai appelé une dizaine de fois le service client pour réclamer mon dû. Les employés du service clients n'ont pas de compétence, et n'ont jamais la main sur ma demande. Ils ne font que remonter l'information dans une ""autre cellule"". Seule apte à me rembourser, me contacter, etc...Mais voilà, ce n'est jamais fait ! Et me voilà démunie face à des employés qui ne peuvent rien à mon problème, n'ayant aucun pouvoir dessus...Du coup, j'ai vraiment l'impression d'être prise pour une imbécile. Non pas par les petites mains qui passent leur journée au téléphone (les pauvres !) , mais par les dirigeants, les cadres, la politique même de l'entreprise ENI qui se font complétement du client tant que l'argent tombe dans les caisses ! C'est de l'abus de pouvoir et, j'en ai marre de ces grosses boites qui se sentent surpuissantes !!! Car bien évidemment, si de votre côté vous avez quelques jours de retard sur votre facture à payer - ENI n'hésitera pas une seconde pour vous envoyer le service recouvrement...ENI ne doute rien. C'est une grosse machine à gaz !
Date de l'expérience: 24 février 2022",2,Actualisé le 24 févr. 2022
185,"Démarchage illégal et abusif, n'ouvrez jamais à une personne qui vient vous parler du gaz.
La note de 0 étoiles devrait être disponible simplement pour cette entreprise.
Deux commerciaux d'une société partenaire d'ENI (VENERA) se sont présentés à ma porte, prétextant venir pour le gaz et avoir besoin de consulter le compteur.
Une fois leur magouille faite, ils m'ont demandé de leur fournir un coin de table pour noter leurs relevés.
Commence alors tout un jeu de mensonges : ils m'expliquent d'abord venir pour contrer l'inflation des énergies, que j'ai le droit à une réduction de 7%, et qu'il faut juste signer pour qu'elle soit effective.

Mon ancien fournisseur, ENGIE, a déjà eu recours à cette procédure de nombreuses fois : une personne vient chez vous, relève le compteur et demande une signature pour actualiser les prix de votre offre. C'était complètement transparent et véridique, mon offre était bien actualisée dès le lendemain et je bénéficiais de tarifs réduits.

Je ne me suis donc pas méfié et j'ai signé leur papier, qui était un simple encadré blanc sans contexte. Résultat : 20 minutes après leur départ, j'ai un contrat souscrit chez ENI qui stipule que mon contrat actuel va être automatiquement résilié chez mon fournisseur, je """"""""""bénéficie"""""""""" d'options type réparation chaudière, greenwashing et autres à plus de 20€ par mois, alors que je n'ai JAMAIS vu un seul contrat lors de la signature.

Après contact avec ENI, ils me confirment que cette pratique est illégale et qu'une enquête est ouverte contre ces commerciaux. La dame du service client semble avoir l'habitude des rétractations, puisque cette dernière a été effective en moins de 30 secondes.

Conclusion : si quelqu'un débarque devant votre porte et vous parle du gaz, n'ouvrez surtout pas et ignorez le.
Date de l'expérience: 23 août 2022",1,23 août 2022
186,"AUX VOLEURS
Du vol, 0,56 CTs le K/wH, rien à rajouter
Date de l'expérience: 11 novembre 2022",1,13 nov. 2022
187,"alors ENI a éviter d office a moins…
alors ENI a éviter d office a moins que tu veut tripler tes facture
Date de l'expérience: 27 octobre 2021",1,27 oct. 2021
188,"A fuire absolument
A fuire absolument, des voleurs, des magouilleurs. Tous sauf eux
Date de l'expérience: 05 janvier 2022",1,5 janv. 2022
189,"Escroquerie, menteur, et j'en passe....
Je me suis fait, comme beaucoup d'autres apparemment, fait avoir par leur démarchage commercial abusif, qui vous promet des économies d'énergie basé sur des simulation totalement fausses. Soit disant une réduction de 7% sur le prix national du kw/h, alors effectivement, vous les aurez pendant 1 an, durée du contrat, et encore, vaus avez 7% uniquement sur la consommation et l'abonnement, et non sur toutes les taxes d'acheminement et autres taxes qui représente le plus gros % du prix. bref vous ferez une économie de 20 à 30€sur l'année mais passé la 1ère année le contrat est automatiquement réactualisé et la les prix augmentent de pratiquement 100%, on passe du simple au double sur le prix du kw/h! Soit disant qu'ils ont envoyé un mail avec la nouvelle grille tarifaire juste avant l'échéance, mail que je n'ai jamais reçu sinon j'aurais résilié direct! Je m'en suis aperçu car dès le 1er mois du nouveau contrat la facture a simplement doublé alors que ma consommation avait baissé, mois de Juin plus de chauffage par rapport aux mois précédents. Je les ai eu plusieurs fois au téléphone et ils prétextent des augmentation d'énergie alors que les grilles tarifaires d'EDF elles n'ont pas subit d'augmentation, hautains, et de mauvaises fois, leur application par rapport au suivi de la consommation qui ne fonctionne pas correctement, ne pensez pas pouvoir faire des économies en souscrivant chez eux. J'ai rappelé Edf, heureusement ils ont été très compréhensifs et sympathiques, j'ai pu souscrire à nouveau chez eux et ils ont rapidement résilié auprès de ENI, j'ai même pu profiter d'une nouvelle offre d'EDF avec des prix encore plus intéressant sans risques de voir les prix doubler au bout d'un an....
Date de l'expérience: 07 juillet 2022",1,7 juil. 2022
190,"Arnaque attention
Arnaque attention ! Obligé de faire marcher protection juridique
Date de l'expérience: 21 décembre 2021",1,21 déc. 2021
191,"Nul incompétents et surtout très…
Nul incompétents et surtout très malhonnêtes
Date de l'expérience: 10 septembre 2022",1,10 sept. 2022
192,"ILS MÉPRISENT LEURS CLIENTS, FUYEZ !!
Le plus MAUVAIS !
Après 10 ans chez eux, et pas mal de soucis avec le service client qui ne vous permet pas de communiquer avec un décideur, vouci ce qui vient de se passer.
Je rentre de 2 jours de voyage, et japrends par un voisin qu'on m'a coupé le gaz, et qu'il faut téléphoner a mon opérateur pour en savoir plus.
Ca c'était le mercredi 27 octobre a 17h.
J'apelle le service client, qui m'apprends que je leur doit 850 € depuis 6 mois !
J'apprends également qu'ils ont décidé de manière unilatérale et sans m'en informer, de supprimer l'envoi de factures papier, et d'envoyer des factures via mail.
Hors, ces mails sont arrivé dans mes spam, que je ne lis que très rarement.
J'avoue ne pas m'etre inquiété de ne pas avoir reçu de factures, machinalement et sans mauvaises intentions.
Bref, ils m'ont envoyer des mails, je ne répondais pas, mais ils n'ont pad pensé a me téléphoner ni a m'écrire. Il m'ont coupé le gaz via GRDF, et m'ont mis au contentieux !.
Merci Eni !
Pendant 2 jours j'ai essayer de payer mes factures.
Le service clients m'envoie sur un numéro special ""contentieux "", numéro que j'ai appeler 21 fois en 2 jours, sans autres réponses qu'un message enregistré :"" tous nos opérateurs sont occupés, rappelez plus tard"".
Donc impossible pour moi de payer mes factures, et donc d'envisager une solution pour etre alimenté a nouveau.
Car nous somme en novembre, il fait froid, je n'ai pas de chauffage, pas d'eau chaude et je ne peux pas cuisiner sans gaz !!!
Au bout de 2 jours, et moult coups de fils a différents numeros, j'ai reussi a payer et a changer de fournisseur.
Leur service clients est inutile et exaspérant, aller ailleurs, mais pas chez eux.
Date de l'expérience: 31 octobre 2021",1,31 oct. 2021
193,"Gaz: Erreurs de facturation, non communication facture et échéancier révisé, prélèvement sur compte sans autorisation Surestimation consommation .
J'ai quitté ENGIE gaz tarif règlementé pour ENI Offre gaz webeo 1 an début octobre 2021. ENI ne me prévient pas en janvier 2022 ni par mail ni par téléphone qu'il change et augmente le montant des mensualités de l'échéancier du contrat signé début Octobre 2021. ENI me facture 2 fois en janvier 2022: le montant de l'ancien échéancier ET le nouveau....Tout cela en prélèvement automatique...sans prévenir. Le service client ENI me dit: ""vous avez pas reçu par mail le nouvel échéancier, il fallait regarder votre compte client sur notre site internet tout y est""... Enfin, ENI c'est fait soit disant communiquer par GRDF ma consommation sur l'année 2021. Le chiffre est nettement supérieur à ma facture total réelle de 2021 (idem 2020 et 2019!). Sans me prevenir donc, ENI utilise ce chiffre pour ajuster le fameux échéancier signé au contrat en octobre 2021!. Pour terminer, ma consommation réelle novembre decembre 2021 (periode de remise en route du chauffage) étant superieure aux 2 (premières) mensualités du contrat, ENI me fait payer une facture de regularisation sur janvier 2022! Conclusion: sur Janvier au lieu d'être facturé 67 euros de mensualité il me préleve 230 euros au total. Hallucinant. Hallucinant le service client. Les prélèvements sans autorisation préalable, sans communication (car la facture de régulation je l'ai jamais reçu par mail non plus). J'imagine que si cela arrive à ceux qui ont peu de moyen c'est scandaleux. Double facturation d'un échéancier, non communication d'un nouvelle échéancier pour validation et autorisation à prélever ces montants. Aussi j'ai jamais de problème avec ma messagerie gmail. je gère mes spams. Les documents échéancier et facture n'ont simplement jamais été envoyé par ENI c'est ma conclusion.
Date de l'expérience: 29 janvier 2022",2,29 janv. 2022
194,"Voleurs
Voleurs. Facturation abusive
Date de l'expérience: 18 novembre 2022",1,18 nov. 2022
195,"Belle erreur d'avoir été chez ENI
Je ne suis pas du genre à donner mon avis mais là c'est une catastrophe ce fournisseur d'énergie. En faisant une recherche rapide sur le net les avis sont plutôt positifs ce qui m’a insisté à souscrire chez eux. Cela fait 3 mois que je me bat avec eux pour une erreur de facturation et rien n’a été fait. J’ai décidé d’approfondir ma recherche sur le net et je me suis aperçu du nombre d’internautes mécontents. C’est à ce demander si ENI n’a pas payé pour mettre en avant les avis positifs.
Ma banquière a eu des problèmes de facturation avec ENI et elle m’a dit que même le médiateur de l’énergie n’a pas réussit à récupérer les sommes indûment prélevées. Il ne respecte pas les lois française ou européenne. D’ailleurs c’est elle qui m’a conseillé de refuser le prélèvement et de stopper le mandat SEPA et de verser un acompte par carte bancaire. Chose que j’ai fait mais cet acompte n’est même pas enregistré sur mon espace client. Maintenant j’ai une facture considérée chez eux comme impayée et ENI tente régulièrement de prélever (Un jour la facture est considérée comme payée et quelques jours plus tard elle redevient impayée) Bref c’est du grand n’importe quoi

Concernant le service client franchement ça ne sert à rien de les appeler sinon perdre son temps car tous les conseillers vous sortent les mêmes phrases et rien n’est fait. Il ne comprenne rien et dès que vous commencez à hausser le ton on vous transfère au service soit disant expertise et là votre interlocuteur vous dit que vous avez raison et qu’il remonte l’information et que j’aurais une réponse sous 2 à 3 jours. Bon après 3 mois j’ai décidé de changer de fournisseur et revenir chez EDF. Je préfère payer un peu plus cher et ne pas être ennuyé. Je ne comprends pas comment une telle société a réussit à obtenir une autorisation pour devenir fournisseur d’énergie, c’est une honte.
JE CONSEILLE DE NE PAS DONNER MANDAT À ENI ET DE PAYER LES FACTURES PAR D’AUTRES MOYEN.
Date de l'expérience: 24 décembre 2021",1,26 déc. 2021
196,"La pire entreprise
La pire entreprise, juste des voleurs
Date de l'expérience: 07 février 2022",1,7 févr. 2022
197,"J'ai résilié mon contrat chez Eni le 30…
J'ai résilié mon contrat chez Eni le 30 Avril 2021 jour de mon état des lieux. Après vérification de l'index relevé, ils m'ont facturé 572e de résiliation sur ""consommation réelle"" d'après eux !! Ce qui est purement impossible :logement de 32m2,bonne isolation thermique, radiateurs à inertie, 63e de mensualités réglées, aucun gros appareillage ni lave-vaisselle, ni seche linge, ni jacuzzi spa, ni congélateur.. J'ai contesté cette facture indue et improbable, ils m'ont rétorqué que sa doit être mon compteur Linky, neuf, qui doit être défectueux. Faux, après vérification téléphonique effectuée avec Enedis. Ils m'ont envoyé 2 sociétés de recouvrement (qui n'ont aucun pouvoir), alors que je m'acquittais en plusieurs fois de cette somme indue. Ils n'ont pas été capables de mettre mon dossier à jour, facture réglée de suite. J'ai exigé une enquête de leur part (sans que je règle les 400e de frais imputés pour cette démarche) auprès d'enedis:précisant bien que vu le voisinage tordu que j'avais dans la copropriété, un aurait pu téléphoner à Eni, raconter n'importe quoi et réussir à facturer ses consommations de compteur sur le mien. Rien n'a été fait ! Le 15 Septembre 2021,alors que j'étais en déplacement professionnel, je reçois un appel d'une conseillère Eni très compétente, elle, qui me confirme qu'il est abherrent et impossible que cette somme payée corresponde à ma consommation. Elle me dit qu'elle se tourne vers le service facturation le jour même et que je serai remboursée par virement bancaire. Toujours le même jour je reçois un SMS du 36008:""Nous vous informons que nous allons procéder ce jour à votre remboursement"". N'ayant pas de mécène, cela ne peut correspondre qu'à Eni. Nous sommes le 13 Octobre 2021,je n'ai toujours aucun remboursement d'eni sur mon compte !!???! Je leur ai envoyé un mail de mon espace client il y a environ une semaine, aucune réponse. À fuir à tout prix et n'écoutez pas les conseils bidons de Papernest ou Selectra qui vous recommandent et vendent ce genre de fournisseur. Une arnaque à grande échelle, des vols en toute impunité. Ce géant Eni mériterait d'être condamné et de disparaître. Ce ne sont pas les discours et réactions appris par cœur et tous préparés qui me feront oublier une expérience pareille. Je déconseille fortement. Pour des professionnels de l'électricité ils ne vous proposent pas les heures creuses lors d'un transfert de contrat. Une abomination, une honte, un pur scandale ce fournisseur d'énergies.
Date de l'expérience: 13 octobre 2021",1,13 oct. 2021
198,"Service client catastrophique et après une vente forcée
Je me permets de poster cet avis au nom de ma maman, décédée le 26 janvier 2022, étant son héritière, et après avoir promis au service client d'ENI que je posterai l'expérience traumatisante vécue avec leur service client sur de nombreux forums pour leur faire la publicité qu'ils méritent. Elle était en effet cliente chez ENI malgré elle. J'ai pris contact avec eux pour la première fois le 13 novembre 2021 via leur formulaire en ligne.
Je m'explique : un démarcheur se présentant comme étant de ENI (venant en réalité de la société EXOSPHERE, de Saint-Etienne, c’est un courtier) a fait signer ma mère, qui était gravement malade, un contrat sous la menace de lui couper l’électricité. Cela a pris plusieurs mois pour qu’ils daignent faire quelque chose, et avec de nombreux appels téléphoniques et échanges de mails. Une horreur ! Je n’ai pourtant rien lâché. Sans compter les appels téléphoniques, j’ai eu 23 échanges de mails avec ENI, sans compter leurs formulaires en ligne, le tout entre le 13 novembre 2021 et le 2 juin 2022. En outre, à chaque fois qu’ils répondaient, je ne pouvais pas répondre directement à leur mail, il fallait que je repasse par un autre formulaire, ce qui les arrange bien. Les consommateurs abandonnent vite devant tant de difficultés. Et ils ne font aucun suivi, j’ai beau leur avoir expliqué plusieurs fois qu’il ne fallait pas appeler l’ancien numéro de ma maman qui n’était plus joignable, ils rappelaient systématiquement sur ce numéro. De ce fait, ils n’avaient personne au bout du fil. Forcément, ils préfèrent les échanges par téléphone. Après chacun d’eux, ils promettaient de faire le nécessaire mais ne faisaient absolument rien. Je traçais donc systématiquement le tout par mail.
En outre, plusieurs mois plus tard, et après le décès de ma maman, ils renvoyaient des factures sur l’ancienne adresse mail de ma maman, malgré mes différents mails et la promesse de leurs services d’avoir annulé les contrats. J’ai fini par être plus agressive dans mes mails (au bout d'un moment, ça se comprend, je ne suis pas une machine, je suis humaine, et quand on prend les gens pour des idiots, c'est ce qui arrive), et là, bizarrement, ils ont commencé à faire quelque chose, des mois plus tard bien entendu. Leur SAV est vraiment catastrophique. C'est le pire auquel j'ai été confronté au cours de ma vie, et vraiment, je ne pensais pas que ça pouvait exister. Ma boîte mail est saturée rien que par les mails échangés avec eux, elle me prenait pour un spam tellement j'envoyais de mails à leurs services.
Personnellement, j’ai pu avoir une adresse mail fonctionnant suite à un appel téléphonique passé avec eux, et je répondais directement sur cette adresse. Si vous la voulez, n'hésitez pas à me contacter, je vous la transmettrai car je ne peux pas la publier dans cet avis.
Mais surtout, restez chez EDF, ils ont vraiment un service client de qualité, ils m’ont été d’une très grande aide dans cette affaire, et surtout, ne passez jamais chez ENI (surtout actuellement avec la hausse des tarifs). Lorsqu’un démarcheur vient chez vous, ne signez rien, même sous la menace, ils n’ont aucun pouvoir. Portez plainte, ne vous laissez pas faire, et si jamais vous, vos enfants étudiants ou vos parents se retrouvent avec un de leur contrat qu’ils ne souhaitaient pas, harcelez leur service client, quitte à leur envoyer des mails tous les jours jusqu’à ce qu’ils fassent quelque chose, ne lâchez rien, sinon vous n’aurez jamais rien. Mais par téléphone, ça ne sert absolument à rien. Ils vous promettront le bon dieu mais rien ne suivra et vous n’aurez que vos yeux pour pleurer.
Date de l'expérience: 13 novembre 2021",1,5 sept. 2022
